-2.3308410484154013e-15	-2.3878449119185264e-15	1.0000000000000009
-0.00031571679595556216	0.0004574991958905941	0.9999983346092958
-0.0006137555622852959	0.0009349739289989802	0.9999937842902904
-0.0008931094903835573	0.001431670280655621	0.9999875552097601
-0.0011527876916883604	0.0019467382138128098	0.9999812353817717
-0.0013918333105627078	0.0024792075224057677	0.999976312413378
-0.001609369647884721	0.003027962296258294	0.9999737366859959
-0.0018046793868853645	0.0035917487840648452	0.9999736521820586
-0.001977277682357775	0.004169248558284776	0.999975379890761
-0.002126927168582202	0.004759195381167487	0.9999776447945525
-0.002253586393035227	0.005360490779599685	0.9999789588106193
-0.0023572960368339196	0.00597229305901013	0.9999780386988689
-0.002438005703429758	0.006594033692878907	0.999974145836617
-0.0024954045310403294	0.007225309003254028	0.9999672667689381
-0.002528852881152107	0.007865674514260861	0.9999580928204023
-0.00253745180442902	0.008514433590427598	0.9999478060296323
-0.0025202195276891578	0.009170497697180102	0.9999377342960264
-0.002476319321516821	0.009832361177120863	0.9999289894507
-0.0024052702342852233	0.010498204443538859	0.9999221922816638
-0.0023070704510192597	0.011166097996324086	0.9999173338363817
-0.002182193654818927	0.011834241991322342	0.9999137994179741
-0.002031463809816339	0.012501170454985461	0.9999105534259092
-0.0018558463106543945	0.013165865689386646	0.9999064212642974
-0.0016562139093543506	0.013827756094190385	0.9999003769210497
-0.0014331430764800389	0.01448660563879562	0.9998917777337417
-0.0011867788112223283	0.015142314397354008	0.9998805163563593
-0.0009168139393610354	0.015794656287881525	0.9998670529686964
-0.0006226213218212245	0.01644302719611057	0.9998523068972475
-0.0003035078368498253	0.017086298015549183	0.9998374309851144
4.099060330813465e-5	0.017722815117123335	0.9998235209072364
0.00041084275879804417	0.018350547502095447	0.99981133180211
0.0008053556257110201	0.0189673669029027	0.9998010799395007
0.0012231859864322665	0.019571396006874086	0.9997923831835279
0.0016625460264327492	0.02016130328400014	0.9997843647325638
0.0021215306548259694	0.02073644741876777	0.9997759022211952
0.0025984698772555555	0.021296842175909297	0.9997659382074728
0.0030922211613552087	0.021842949739595736	0.9997537458026827
0.0036023195483262695	0.02237534545208772	0.9997390935129753
0.0041289333609298845	0.02289434269095003	0.9997222910996351
0.004672627786662525	0.023399680307989487	0.9997041003750017
0.005233985629637493	0.023890367400350217	0.9996855322091533
0.005813189883218306	0.024364752645723433	0.9996676002807445
0.006409702249008213	0.02482080738720399	0.9996510962078521
0.007022132593288752	0.025256539454699637	0.9996364210213682
0.007648343122233881	0.02567043089190304	0.9996235036513084
0.008285784223972123	0.026061770350532077	0.9996118306499295
0.008931971110175184	0.02643075145566593	0.9996005811818045
0.009584932887660692	0.026778293991208322	0.9995888303004472
0.010243483568633915	0.02710566334153762	0.9995757640204986
0.01090725006010896	0.02741402051680499	0.9995608502609553
0.011576465352005304	0.027704031351782104	0.999543942964077
0.012251591198482889	0.027975646665711465	0.9995253164582265
0.012932893428041041	0.02822811610506642	0.9995056160950357
0.013620103561363965	0.028460209345875967	0.9994857295189765
0.014312248089857968	0.028670558203536728	0.9994666171630113
0.015007670051764503	0.028858020261127153	0.999449130216582
0.01570421837050488	0.02902197070461776	0.9994338247023586
0.016399543550317176	0.0291624632459814	0.9994208065234933
0.01709143475003833	0.029280234994923174	0.9994096712495579
0.017778121101663612	0.029376545562504117	0.9993995728979574
0.01845844552318656	0.029452891188494486	0.9993894055728201
